Source,Year,Month,Day,Time of Day,Station,Tide,Hooks,Species Code,Common Name,Latin name,Longline used,Fork length,Total length,Sex,Status,Notes
UNC,1979,8,7,1000,EW,E,100,SSP,Spinner shark,Carcharhinus brevipinna,Y,99,,F,,
UNC,1979,8,7,1000,EW,E,100,SBK,Blacktip shark,Carcharhinus limbatus,Y,107.6,,F,DEAD,
UNC,1979,8,7,1000,EW,E,100,SBK,Blacktip shark,Carcharhinus limbatus,Y,102,,F,DEAD,
UNC,1979,8,7,1000,EW,E,100,TIG,Tiger shark,Galeocerdo cuvier,Y,160,,F,,
UNC,1979,8,7,1000,EW,E,100,TIG,Tiger shark,Galeocerdo cuvier,Y,166,,F,,
UNC,1979,8,7,1200,NS,E,100,SBN,Blacknose shark,Carcharhinus acronotus,Y,101,,M,,
UNC,1979,8,7,1200,NS,E,100,SBN,Blacknose shark,Carcharhinus acronotus,Y,96,,M,,
UNC,1979,8,7,1200,NS,E,100,SSP,Spinner shark,Carcharhinus brevipinna,Y,90,,F,,
UNC,1979,8,7,1200,NS,E,100,SSP,Spinner shark,Carcharhinus brevipinna,Y,97,,F,,
UNC,1979,8,7,1200,NS,E,100,SBU,Bull shark,Carcharhinus leucas,Y,196,,M,,
UNC,1979,8,7,1200,NS,E,100,SBK,Blacktip shark,Carcharhinus limbatus,Y,97.5,,M,,
UNC,1979,8,7,1200,NS,E,100,LEM,Lemon shark,Negaprion brevirostris,Y,216,,M,,
UNC,1979,8,7,1200,NS,E,100,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,29,,F,,
UNC,1979,8,21,1045,NS,E,175,SBN,Blacknose shark,Carcharhinus acronotus,Y,98.5,,M,,
UNC,1979,8,21,1045,NS,E,175,SBN,Blacknose shark,Carcharhinus acronotus,Y,101,,F,DEAD,
UNC,1979,8,21,1045,NS,E,175,SBN,Blacknose shark,Carcharhinus acronotus,Y,98,,F,,
UNC,1979,8,21,1045,NS,E,175,SBN,Blacknose shark,Carcharhinus acronotus,Y,106,,F,DEAD,
UNC,1979,8,21,1045,NS,E,175,SBN,Blacknose shark,Carcharhinus acronotus,Y,109,,F,,
UNC,1979,8,21,1045,NS,E,175,SBN,Blacknose shark,Carcharhinus acronotus,Y,95.5,,F,,
UNC,1979,8,21,1045,NS,E,175,SBN,Blacknose shark,Carcharhinus acronotus,Y,112,,F,DEAD,
UNC,1979,8,21,1045,NS,E,175,SBN,Blacknose shark,Carcharhinus acronotus,Y,93,,M,DEAD,
UNC,1979,8,21,1045,NS,E,175,SBN,Blacknose shark,Carcharhinus acronotus,Y,97,,M,,
UNC,1979,8,21,1045,NS,E,175,SBN,Blacknose shark,Carcharhinus acronotus,Y,100.5,,F,DEAD,
UNC,1979,8,21,1045,NS,E,175,SBK,Blacktip shark,Carcharhinus limbatus,Y,104,,F,DEAD,
UNC,1979,8,21,1045,NS,E,175,SBK,Blacktip shark,Carcharhinus limbatus,Y,108.5,,M,,
UNC,1979,8,21,1045,NS,E,175,SBK,Blacktip shark,Carcharhinus limbatus,Y,116.8,,M,DEAD,
UNC,1979,8,21,1045,NS,E,175,SBK,Blacktip shark,Carcharhinus limbatus,Y,95,,M,,
UNC,1979,8,21,1045,NS,E,175,SBK,Blacktip shark,Carcharhinus limbatus,Y,105.5,,M,,
UNC,1979,8,21,1045,NS,E,175,SBK,Blacktip shark,Carcharhinus limbatus,Y,96.8,,M,,
UNC,1979,8,21,1045,NS,E,175,SSB,Sandbar shark,Carcharhinus plumbeus,Y,110,,M,,
UNC,1979,8,21,1045,NS,E,175,SSB,Sandbar shark,Carcharhinus plumbeus,Y,113,,F,DEAD,
UNC,1979,8,21,1045,NS,E,175,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,89,,F,,
UNC,1979,8,21,1045,NS,E,175,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,87,,F,,
UNC,1979,8,21,1045,NS,E,175,SPL,Scalloped hammerhead,Sphyrna lewini,Y,94,,M,,
UNC,1979,8,21,1210,EW,E,175,SBN,Blacknose shark,Carcharhinus acronotus,Y,95.5,,M,,
UNC,1979,8,21,1210,EW,E,175,SBN,Blacknose shark,Carcharhinus acronotus,Y,92,,F,,
UNC,1979,8,21,1210,EW,E,175,SBN,Blacknose shark,Carcharhinus acronotus,Y,93.5,,M,,
UNC,1979,8,21,1210,EW,E,175,SBN,Blacknose shark,Carcharhinus acronotus,Y,95.3,,M,,
UNC,1979,8,21,1210,EW,E,175,SBU,Bull shark,Carcharhinus leucas,Y,207,,M,,
UNC,1979,8,21,1210,EW,E,175,TIG,Tiger shark,Galeocerdo cuvier,Y,204,,F,,
UNC,1979,8,21,1210,EW,E,175,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,85,,F,DEAD,
UNC,1979,8,21,1210,EW,E,175,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,77,,F,,
UNC,1979,8,21,1210,EW,E,175,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,72.9,,F,,
UNC,1979,8,21,1210,EW,E,175,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,77,,F,,
UNC,1979,8,21,1210,EW,E,175,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,82.5,,F,DEAD,
UNC,1979,8,21,1210,EW,E,175,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,72.8,,F,,
UNC,1979,9,4,1030,EW,E,150,SBU,Bull shark,Carcharhinus leucas,Y,178,,F,,
UNC,1979,9,11,1030,EW,F,101,SBN,Blacknose shark,Carcharhinus acronotus,Y,116,,F,,
UNC,1979,9,11,1030,EW,F,101,SBN,Blacknose shark,Carcharhinus acronotus,Y,119,,F,,
UNC,1979,9,11,1030,EW,F,101,SBN,Blacknose shark,Carcharhinus acronotus,Y,92,,M,,
UNC,1979,9,11,1030,EW,F,101,SBN,Blacknose shark,Carcharhinus acronotus,Y,101.1,,F,,
UNC,1979,9,11,1030,EW,F,101,SSP,Spinner shark,Carcharhinus brevipinna,Y,88.5,,F,,
UNC,1979,9,11,1030,EW,F,101,SSP,Spinner shark,Carcharhinus brevipinna,Y,115.5,,M,,
UNC,1979,9,11,1030,EW,F,101,SFT,Finetooth shark,Carcharhinus isodon,Y,105,,M,,
UNC,1979,9,11,1030,EW,F,101,SBU,Bull shark,Carcharhinus leucas,Y,205,,M,,
UNC,1979,9,11,1030,EW,F,101,SSB,Sandbar shark,Carcharhinus plumbeus,Y,116,,F,,
UNC,1979,9,11,1030,EW,F,101,SSB,Sandbar shark,Carcharhinus plumbeus,Y,120,,M,,
UNC,1979,9,11,1215,NS,E,100,SBN,Blacknose shark,Carcharhinus acronotus,Y,101.5,,F,,
UNC,1979,9,11,1215,NS,E,100,SBN,Blacknose shark,Carcharhinus acronotus,Y,112.5,,F,DEAD,
UNC,1979,9,11,1215,NS,E,100,SBN,Blacknose shark,Carcharhinus acronotus,Y,104,,F,DEAD,
UNC,1979,9,11,1215,NS,E,100,SBN,Blacknose shark,Carcharhinus acronotus,Y,102.1,,F,,
UNC,1979,9,11,1215,NS,E,100,SBN,Blacknose shark,Carcharhinus acronotus,Y,,,U,,1 HALF EATEN
UNC,1979,9,11,1215,NS,E,100,SBN,Blacknose shark,Carcharhinus acronotus,Y,91,,M,,
UNC,1979,9,11,1215,NS,E,100,SSP,Spinner shark,Carcharhinus brevipinna,Y,86.5,,F,,
UNC,1979,9,11,1215,NS,E,100,SSP,Spinner shark,Carcharhinus brevipinna,Y,91.2,,U,DEAD,
UNC,1979,9,11,1215,NS,E,100,SSP,Spinner shark,Carcharhinus brevipinna,Y,103.6,,F,DEAD,
UNC,1979,9,11,1215,NS,E,100,SSP,Spinner shark,Carcharhinus brevipinna,Y,86.3,,U,DEAD,
UNC,1979,9,11,1215,NS,E,100,SFT,Finetooth shark,Carcharhinus isodon,Y,100.7,,M,,
UNC,1979,9,11,1215,NS,E,100,SSB,Sandbar shark,Carcharhinus plumbeus,Y,70.2,,F,DEAD,
UNC,1979,9,18,945,NS,E,102,SBN,Blacknose shark,Carcharhinus acronotus,Y,,,U,,1 HALF EATEN
UNC,1979,9,18,945,NS,E,102,SBN,Blacknose shark,Carcharhinus acronotus,Y,114.6,,F,,
UNC,1979,9,18,945,NS,E,102,SBN,Blacknose shark,Carcharhinus acronotus,Y,92.4,,F,,
UNC,1979,9,18,945,NS,E,102,SBN,Blacknose shark,Carcharhinus acronotus,Y,93.4,,M,,
UNC,1979,9,18,945,NS,E,102,SBN,Blacknose shark,Carcharhinus acronotus,Y,120.4,,F,,
UNC,1979,9,18,945,NS,E,102,SBN,Blacknose shark,Carcharhinus acronotus,Y,111.6,,F,,
UNC,1979,9,18,945,NS,E,102,SBN,Blacknose shark,Carcharhinus acronotus,Y,96.4,,F,,
UNC,1979,9,18,945,NS,E,102,SSP,Spinner shark,Carcharhinus brevipinna,Y,86.5,,F,,
UNC,1979,9,18,945,NS,E,102,SSP,Spinner shark,Carcharhinus brevipinna,Y,87.5,,F,,
UNC,1979,9,18,945,NS,E,102,SSP,Spinner shark,Carcharhinus brevipinna,Y,102,,F,DEAD,
UNC,1979,9,18,945,NS,E,102,SSP,Spinner shark,Carcharhinus brevipinna,Y,,,F,,TAG NO 594 METAL 
UNC,1979,9,18,945,NS,E,102,SSP,Spinner shark,Carcharhinus brevipinna,Y,86.5,,F,,
UNC,1979,9,18,945,NS,E,102,SSP,Spinner shark,Carcharhinus brevipinna,Y,89.4,,M,,
UNC,1979,9,18,945,NS,E,102,SSP,Spinner shark,Carcharhinus brevipinna,Y,86.8,,M,,
UNC,1979,9,18,945,NS,E,102,SSP,Spinner shark,Carcharhinus brevipinna,Y,89.7,,M,,
UNC,1979,9,18,945,NS,E,102,SSP,Spinner shark,Carcharhinus brevipinna,Y,97.8,,M,,
UNC,1979,9,18,945,NS,E,102,SSP,Spinner shark,Carcharhinus brevipinna,Y,85.2,,M,,
UNC,1979,9,18,945,NS,E,102,SSP,Spinner shark,Carcharhinus brevipinna,Y,102.4,,M,,
UNC,1979,9,18,945,NS,E,102,SPL,Scalloped hammerhead,Sphyrna lewini,Y,83.3,,F,DEAD,
UNC,1979,9,18,945,NS,E,102,SPL,Scalloped hammerhead,Sphyrna lewini,Y,97.6,,F,,
UNC,1979,9,18,945,NS,E,102,SPL,Scalloped hammerhead,Sphyrna lewini,Y,96.1,,M,DEAD,
UNC,1979,9,18,945,NS,E,102,SPL,Scalloped hammerhead,Sphyrna lewini,Y,70.9,,F,DEAD,
UNC,1979,9,18,945,NS,E,102,SPL,Scalloped hammerhead,Sphyrna lewini,Y,72.2,,F,DEAD,
UNC,1979,9,18,945,NS,E,102,SPL,Scalloped hammerhead,Sphyrna lewini,Y,113.1,,F,,
UNC,1979,9,18,945,NS,E,102,SPL,Scalloped hammerhead,Sphyrna lewini,Y,84.4,,F,,
UNC,1979,9,18,945,NS,E,102,SPL,Scalloped hammerhead,Sphyrna lewini,Y,81.8,,F,DEAD,
UNC,1979,9,18,945,NS,E,102,SPL,Scalloped hammerhead,Sphyrna lewini,Y,99.5,,F,,
UNC,1979,9,18,945,NS,E,102,SPL,Scalloped hammerhead,Sphyrna lewini,Y,82,,F,DEAD,
UNC,1979,9,18,1300,EW,F,102,SBN,Blacknose shark,Carcharhinus acronotus,Y,96.5,,F,,
UNC,1979,9,18,1300,EW,F,102,SBN,Blacknose shark,Carcharhinus acronotus,Y,112.3,,F,,
UNC,1979,9,18,1300,EW,F,102,SBN,Blacknose shark,Carcharhinus acronotus,Y,115.2,,F,,
UNC,1979,9,18,1300,EW,F,102,SBN,Blacknose shark,Carcharhinus acronotus,Y,102.5,,M,,
UNC,1979,9,18,1300,EW,F,102,SSP,Spinner shark,Carcharhinus brevipinna,Y,100.3,,M,,
UNC,1979,9,18,1300,EW,F,102,SSP,Spinner shark,Carcharhinus brevipinna,Y,100.8,,F,,
UNC,1979,9,18,1300,EW,F,102,SSP,Spinner shark,Carcharhinus brevipinna,Y,86.6,,F,,
UNC,1979,9,18,1300,EW,F,102,SSP,Spinner shark,Carcharhinus brevipinna,Y,93.8,,M,,
UNC,1979,9,18,1300,EW,F,102,SSP,Spinner shark,Carcharhinus brevipinna,Y,98.4,,F,,
UNC,1979,9,18,1300,EW,F,102,SBK,Blacktip shark,Carcharhinus limbatus,Y,111,,M,,
UNC,1979,9,18,1300,EW,F,102,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,23.7,,M,,
UNC,1979,10,16,945,EW,E,103,SSB,Sandbar shark,Carcharhinus plumbeus,Y,62.1,,F,,
UNC,1979,10,16,945,EW,E,103,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,45.1,,M,,
UNC,1979,10,16,945,EW,E,103,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,39.1,,F,,
UNC,1979,10,16,945,EW,E,103,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,44,,M,,
UNC,1979,10,16,945,EW,E,103,SPL,Scalloped hammerhead,Sphyrna lewini,Y,204,,M,,
UNC,1979,10,16,1200,NS,F,103,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,40.6,,M,,
UNC,1979,10,16,1200,NS,F,103,SPL,Scalloped hammerhead,Sphyrna lewini,Y,173,,M,,
UNC,1979,10,30,945,EW,F,98,SSB,Sandbar shark,Carcharhinus plumbeus,Y,74.7,,F,,
UNC,1979,10,30,945,EW,F,98,SSB,Sandbar shark,Carcharhinus plumbeus,Y,80.2,,F,,
UNC,1979,10,30,1215,NS,F,95,FAL,Silky shark,Carcharhinus falciformis,Y,96.6,,F,,
UNC,1979,10,30,1215,NS,F,95,DUS,Dusky shark,Carcharhinus obscurus,Y,255,,M,,
UNC,1979,10,30,1215,NS,F,95,SSB,Sandbar shark,Carcharhinus plumbeus,Y,74,,F,,
UNC,1979,10,30,1215,NS,F,95,SSB,Sandbar shark,Carcharhinus plumbeus,Y,71,,F,,
UNC,1979,10,30,1215,NS,F,95,SSB,Sandbar shark,Carcharhinus plumbeus,Y,86.7,,M,,
UNC,1979,10,30,1215,NS,F,95,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,41,,F,DEAD,
UNC,1979,10,30,1215,NS,F,95,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,40.4,,M,DEAD,
UNC,1979,10,30,1215,NS,F,95,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,41.2,,F,DEAD,
UNC,1979,10,30,1215,NS,F,95,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,45.1,,M,DEAD,
UNC,1979,10,30,1215,NS,F,95,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,43.1,,M,DEAD,
UNC,1979,10,30,1215,NS,F,95,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,41.5,,M,DEAD,
UNC,1979,10,30,1215,NS,F,95,SPL,Scalloped hammerhead,Sphyrna lewini,Y,75,,F,,
UNC,1980,4,3,830,EW,F,90,NUL,Null set no sharks caught,n.a.,Y,,,,,Null set no sharks caught
UNC,1980,4,3,1145,NS,E,101,SDS,Smooth dogfish,Mustelus canis,Y,98.3,,F,,
UNC,1980,4,3,1145,NS,E,101,SDS,Smooth dogfish,Mustelus canis,Y,98,,F,,
UNC,1980,4,16,945,EW,E,85,SDS,Smooth dogfish,Mustelus canis,Y,87.3,,M,,
UNC,1980,4,16,945,EW,E,85,SDS,Smooth dogfish,Mustelus canis,Y,79.5,,M,,
UNC,1980,4,16,945,EW,E,85,SDS,Smooth dogfish,Mustelus canis,Y,84.9,,M,,
UNC,1980,4,16,945,EW,E,85,SDS,Smooth dogfish,Mustelus canis,Y,83.5,,M,,
UNC,1980,4,16,945,EW,E,85,SDS,Smooth dogfish,Mustelus canis,Y,89.4,,M,,
UNC,1980,4,16,945,EW,E,85,SDS,Smooth dogfish,Mustelus canis,Y,80.8,,M,,
UNC,1980,4,16,945,EW,E,85,SDS,Smooth dogfish,Mustelus canis,Y,82.1,,M,,
UNC,1980,4,16,945,EW,E,85,SDS,Smooth dogfish,Mustelus canis,Y,80.8,,M,,
UNC,1980,4,16,945,EW,E,85,SDS,Smooth dogfish,Mustelus canis,Y,78.7,,M,,
UNC,1980,4,16,945,EW,E,85,SDS,Smooth dogfish,Mustelus canis,Y,88.6,,M,,
UNC,1980,4,16,945,EW,E,85,SDS,Smooth dogfish,Mustelus canis,Y,81.5,,M,,
UNC,1980,4,30,930,EW,E,96,SDS,Smooth dogfish,Mustelus canis,Y,82,,M,,
UNC,1980,4,30,930,EW,E,96,SDS,Smooth dogfish,Mustelus canis,Y,86.5,,M,,
UNC,1980,4,30,930,EW,E,96,SDS,Smooth dogfish,Mustelus canis,Y,85.2,,M,,
UNC,1980,4,30,930,EW,E,96,SDS,Smooth dogfish,Mustelus canis,Y,101.5,,F,,
UNC,1980,4,30,930,EW,E,96,SDS,Smooth dogfish,Mustelus canis,Y,82.2,,M,,
UNC,1980,4,30,930,EW,E,96,SDS,Smooth dogfish,Mustelus canis,Y,73.5,,M,,
UNC,1980,4,30,930,EW,E,96,SDS,Smooth dogfish,Mustelus canis,Y,73.8,,M,,
UNC,1980,4,30,930,EW,E,96,SDS,Smooth dogfish,Mustelus canis,Y,,,U,,LOST 1
UNC,1980,4,30,930,EW,E,96,SDS,Smooth dogfish,Mustelus canis,Y,78.5,,M,,
UNC,1980,4,30,930,EW,E,96,SDS,Smooth dogfish,Mustelus canis,Y,76.8,,M,,
UNC,1980,4,30,930,EW,E,96,SDS,Smooth dogfish,Mustelus canis,Y,100.7,,F,,
UNC,1980,4,30,930,EW,E,96,SDS,Smooth dogfish,Mustelus canis,Y,98,,F,,
UNC,1980,4,30,930,EW,E,96,SDS,Smooth dogfish,Mustelus canis,Y,91.8,,M,,
UNC,1980,4,30,930,EW,E,96,SDS,Smooth dogfish,Mustelus canis,Y,100,,F,,
UNC,1980,4,30,930,EW,E,96,SDS,Smooth dogfish,Mustelus canis,Y,86.8,,F,,
UNC,1980,4,30,930,EW,E,96,SDS,Smooth dogfish,Mustelus canis,Y,91,,F,,
UNC,1980,4,30,1200,NS,E,101,SDS,Smooth dogfish,Mustelus canis,Y,93.2,,F,,
UNC,1980,4,30,1200,NS,E,101,SDS,Smooth dogfish,Mustelus canis,Y,,,U,,LOST 2
UNC,1980,4,30,1200,NS,E,101,SDS,Smooth dogfish,Mustelus canis,Y,85.9,,M,,
UNC,1980,4,30,1200,NS,E,101,SDS,Smooth dogfish,Mustelus canis,Y,87.6,,M,,
UNC,1980,4,30,1200,NS,E,101,SDS,Smooth dogfish,Mustelus canis,Y,100.3,,F,,
UNC,1980,4,30,1200,NS,E,101,SDS,Smooth dogfish,Mustelus canis,Y,83,,M,,
UNC,1980,4,30,1200,NS,E,101,SDS,Smooth dogfish,Mustelus canis,Y,79.8,,M,,
UNC,1980,4,30,1200,NS,E,101,SDS,Smooth dogfish,Mustelus canis,Y,103.1,,F,,
UNC,1980,4,30,1200,NS,E,101,SDS,Smooth dogfish,Mustelus canis,Y,84.9,,M,,
UNC,1980,4,30,1200,NS,E,101,SDS,Smooth dogfish,Mustelus canis,Y,96.2,,F,,
UNC,1980,4,30,1200,NS,E,101,SDS,Smooth dogfish,Mustelus canis,Y,101.8,,F,,
UNC,1980,4,30,1200,NS,E,101,SDS,Smooth dogfish,Mustelus canis,Y,98.8,,F,,
UNC,1980,4,30,1200,NS,E,101,SDS,Smooth dogfish,Mustelus canis,Y,83.2,,M,,
UNC,1980,4,30,1200,NS,E,101,SDS,Smooth dogfish,Mustelus canis,Y,103.1,,F,,
UNC,1980,4,30,1200,NS,E,101,SDS,Smooth dogfish,Mustelus canis,Y,,,U,,LOST 2
UNC,1980,4,30,1200,NS,E,101,SDS,Smooth dogfish,Mustelus canis,Y,89.8,,F,,
UNC,1980,4,30,1200,NS,E,101,SDS,Smooth dogfish,Mustelus canis,Y,98.8,,F,,
UNC,1980,4,30,1200,NS,E,101,SDS,Smooth dogfish,Mustelus canis,Y,102,,F,,
UNC,1980,5,15,945,EW,E,174,FAL,Silky shark,Carcharhinus falciformis,Y,81.2,,F,,
UNC,1980,5,15,945,EW,E,174,SDS,Smooth dogfish,Mustelus canis,Y,79.3,,M,,
UNC,1980,5,15,1150,NS,E,158,SDS,Smooth dogfish,Mustelus canis,Y,95.7,,F,,
UNC,1980,5,15,1150,NS,E,158,SDS,Smooth dogfish,Mustelus canis,Y,89.3,,F,,
UNC,1980,5,15,1150,NS,E,158,SDS,Smooth dogfish,Mustelus canis,Y,79.3,,M,,
UNC,1980,5,15,1150,NS,E,158,SDS,Smooth dogfish,Mustelus canis,Y,79.8,,M,,
UNC,1980,5,15,1150,NS,E,158,SDS,Smooth dogfish,Mustelus canis,Y,80.5,,M,,
UNC,1980,5,15,1150,NS,E,158,SDS,Smooth dogfish,Mustelus canis,Y,30.9,,F,,
UNC,1980,5,15,1150,NS,E,158,SDS,Smooth dogfish,Mustelus canis,Y,,,U,,1 DOG LOST
UNC,1980,5,28,1000,EW,E,205,DUS,Dusky shark,Carcharhinus obscurus,Y,79.5,,F,,
UNC,1980,5,28,1000,EW,E,205,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,54.6,,M,,
UNC,1980,5,28,1000,EW,E,205,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,51.8,,M,,
UNC,1980,5,28,1000,EW,E,205,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,53.6,,M,,
UNC,1980,5,28,1000,EW,E,205,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,53.5,,F,,
UNC,1980,5,28,1000,EW,E,205,SAS,Atlantic sharpnose shark,Rhizoprionodon terraenovae,Y,80.9,,M,,
UNC,1980,5,28,1145,NS,E,205,SDS,Smooth dogfish,Mustelus canis,Y,32.3,,F,,
UNC,1980,5,28,1145,NS,E,205,SDS,Smooth dogfish,Mustelus canis,Y,32.1,,F,,
UNC,1980,6,10,940,EW,E,210,SSP,Spinner shark,Carcharhinus brevipinna,Y,157.9,,F,,
UNC,1980,6,10,940,EW,E,210,DUS,Dusky shark,Carcharhinus obscurus,Y,87.3,,M,,
UNC,1980,6,10,940,EW,E,210,DUS,Dusky shark,Carcharhinus obscurus,Y,87.8,,M,,
UNC,1980,6,10,940,EW,E,210,DUS,Dusky shark,Carcharhinus obscurus,Y,82.3,,M,,
UNC,1980,6,10,940,EW,E,210,DUS,Dusky shark,Carcharhinus obscurus,Y,99.8,,F,,
UNC,1980,6,10,940,EW,E,210,DUS,Dusky shark,Carcharhinus obscurus,Y,84.9,,F,,
UNC,1980,6,10,940,EW,E,210,DUS,Dusky shark,Carcharhinus obscurus,Y,82.8,,F,,
UNC,1980,6,10,940,EW,E,210,DUS,Dusky shark,Carcharhinus obscurus,Y,84,,F,,
UNC,1980,6,10,940,EW,E,210,DUS,Dusky shark,Carcharhinus obscurus,Y,97.5,,M,,
UNC,1980,6,10,940,EW,E,210,DUS,Dusky shark,Carcharhinus obscurus,Y,83.5,,M,,
UNC,1980,6,10,940,EW,E,210,DUS,Dusky shark,Carcharhinus obscurus,Y,82.5,,M,,
UNC,1980,6,10,940,EW,E,210,DUS,Dusky shark,Carcharhinus obscurus,Y,83.5,,F,,
UNC,1980,6,10,940,EW,E,210,DUS,Dusky shark,Carcharhinus obscurus,Y,85.6,,F,,
UNC,1980,6,10,940,EW,E,210,DUS,Dusky shark,Carcharhinus obscurus,Y,84.5,,M,,
UNC,1980,6,10,940,EW,E,210,DUS,Dusky shark,Carcharhinus obscurus,Y,81.8,,M,,
UNC,1980,6,10,940,EW,E,210,DUS,Dusky shark,Carcharhinus obscurus,Y,96.3,,M,,
UNC,1980,6,10,940,EW,E,210,DUS,Dusky shark,Carcharhinus obscurus,Y,91.7,,F,,
UNC,1980,6,10,940,EW,E,210,DUS,Dusky shark,Carcharhinus obscurus,Y,83.3,,M,,
UNC,1980,6,10,940,EW,E,210,DUS,Dusky shark,Carcharhinus obscurus,Y,79.2,,F,,
UNC,1980,6,10,940,EW,E,210,DUS,Dusky shark,Carcharhinus obscurus,Y,82.4,,F,,
UNC,1980,6,10,940,EW,E,210,DUS,Dusky shark,Carcharhinus obscurus,Y,83.5,,M,,
UNC,1980,6,10,940,EW,E,210,DUS,Dusky shark,Carcharhinus obscurus,Y,113.7,,F,,
UNC,1980,6,10,940,EW,E,210,DUS,Dusky shark,Carcharhinus obscurus,Y,70,,F,,
UNC,1980,6,10,940,EW,E,210,DUS,Dusky shark,Carcharhinus obscurus,Y,129.6,,M,,
UNC,1980,6,10,940,EW,E,210,DUS,Dusky shark,Carcharhinus obscurus,Y,81.5,,F,,
UNC,1980,6,10,940,EW,E,210,DUS,Dusky shark,Carcharhinus obscurus,Y,88.5,,M,,
UNC,1980,6,10,940,EW,E,210,DUS,Dusky shark,Carcharhinus obscurus,Y,85.3,,M,,
UNC,1980,6,10,940,EW,E,210,DUS,Dusky shark,Carcharhinus obscurus,Y,86,,F,,
UNC,1980,6,10,940,EW,E,210,DUS,Dusky shark,Carcharhinus obscurus,Y,87.8,,F,,
UNC,1980,6,10,940,EW,E,210,DUS,Dusky shark,Carcharhinus obscurus,Y,82,,M,,
UNC,1980,6,10,940,EW,E,210,DUS,Dusky shark,Carcharhinus obscurus,Y,85.7,,M,DEAD,
UNC,1980,6,10,940,EW,E,210,DUS,Dusky shark,Carcharhinus obscurus,Y,84.7,,M,,
UNC,1980,6,10,940,EW,E,210,DUS,Dusky shark,Carcharhinus obscurus,Y,85.5,,M,,
UNC,1980,6,10,940,EW,E,210,DUS,Dusky shark,Carcharhinus obscurus,Y,85.4,,F,,
UNC,1980,6,10,940,EW,E,210,DUS,Dusky shark,Carcharhinus obscurus,Y,83.7,,M,,
UNC,1980,6,10,940,EW,E,210,DUS,Dusky shark,Carcharhinus obscurus,Y,,,U,,LOST 1
UNC,1980,6,10,940,EW,E,210,DUS,Dusky shark,Carcharhinus obscurus,Y,84.2,,F,,
UNC,1980,6,10,940,EW,E,210,DUS,Dusky shark,Carcharhinus obscurus,Y,120.3,,M,DEAD,
UNC,1980,6,10,940,EW,E,210,DUS,Dusky shark,Carcharhinus obscurus,Y,100,,F,,
UNC,1980,6,10,940,EW,E,210,DUS,Dusky shark,Carcharhinus obscurus,Y,116,,F,,
UNC,1980,6,10,940,EW,E,210,DUS,Dusky shark,Carcharhinus obscurus,Y,88,,F,,
UNC,1980,6,10,940,EW,E,210,DUS,Dusky shark,Carcharhinus obscurus,Y,78.5,,M,,
UNC,1980,6,10,940,EW,E,210,DUS,Dusky shark,Carcharhinus obscurus,Y,84.5,,F,,
UNC,1980,6,10,940,EW,E,210,DUS,Dusky shark,Carcharhinus obscurus,Y,84.6,,F,,
UNC,1980,6,10,940,EW,E,210,DUS,Dusky shark,Carcharhinus obscurus,Y,104.4,,F,,
UNC,1980,6,10,940,EW,E,210,DUS,Dusky shark,Carcharhinus obscurus,Y,107.3,,F,,
UNC,1980,6,10,940,EW,E,210,DUS,Dusky shark,Carcharhinus obscurus,Y,98.1,,M,,
UNC,1980,6,10,940,EW,E,210,DUS,Dusky shark,Carcharhinus obscurus,Y,97,,M,,
UNC,1980,6,10,940,EW,E,210,DUS,Dusky shark,Carcharhinus obscurus,Y,82.7,,M,,
UNC,1980,6,10,940,EW,E,210,DUS,Dusky shark,Carcharhinus obscurus,Y,83.6,,F,,
UNC,1980,6,10,940,EW,E,210,DUS,Dusky shark,Carcharhinus obscurus,Y,84,,F,,
UNC,1980,6,10,940,EW,E,210,DUS,Dusky shark,Carcharhinus obscurus,Y,91,,M,,
